hire_id,application_id,center_id,start_month,starting_wage,coaching_hours_first_90d,claims_closed_6mo,claims_reopened_6mo,reopen_rate_6mo_pct,retained_6mo,separation_month,separation_reason
25785,295262,C21,2024-12,33.86,16.1,630,48,7.619,1,,
25786,295276,C21,2024-12,33.24,15.0,582,54,9.278,1,,
25787,295280,C21,2025-01,33.83,10.9,637,55,8.634,1,,
25788,295300,C21,2025-01,34.2,9.3,615,51,8.293,1,,
25789,295301,C21,2025-01,35.8,12.1,600,67,11.167,1,,
25790,295345,C21,2025-02,35.39,12.1,584,78,13.356,1,,
25791,295347,C21,2025-01,34.28,15.4,623,72,11.557,1,,
25792,295360,C21,2025-01,34.28,11.6,617,78,12.642,1,,
25793,295361,C21,2025-01,37.97,8.3,584,70,11.986,0,2025-07,performance
25794,295375,C21,2025-02,35.87,10.9,620,59,9.516,1,,
25795,295405,C21,2025-02,32.17,10.4,581,18,3.098,1,,
25796,295410,C21,2024-12,34.72,11.9,550,43,7.818,1,,
25797,295424,C21,2025-01,33.92,,91,7,7.692,0,2025-02,voluntary
25798,295435,C21,2025-02,34.34,13.0,617,49,7.942,1,,
25799,295450,C21,2025-02,33.7,9.4,583,16,2.744,1,,
25800,295465,C21,2025-01,32.63,13.7,588,28,4.762,1,,
25801,295471,C21,2025-02,36.38,9.6,617,48,7.78,1,,
25802,295490,C21,2025-02,36.67,19.3,633,67,10.585,1,,
25803,295493,C21,2025-01,33.59,8.5,479,35,7.307,0,2025-06,performance
25804,295503,C21,2025-01,35.15,10.5,560,31,5.536,1,,
25805,295510,C21,2025-02,32.81,,82,4,4.878,0,2025-03,performance
25806,295532,C21,2025-02,33.56,9.3,616,25,4.058,1,,
25807,295549,C21,2025-02,35.4,10.6,576,62,10.764,1,,
25808,295555,C21,2025-02,32.92,,95,16,16.842,0,2025-03,voluntary
25809,295564,C21,2025-01,33.5,7.1,604,68,11.258,1,,
25810,295570,C21,2025-02,35.73,13.5,588,67,11.395,1,,
25811,295582,C21,2025-02,34.89,,199,22,11.055,0,2025-04,performance
25812,295590,C21,2025-04,31.89,8.9,562,41,7.295,1,,
25813,295603,C21,2025-03,33.05,6.4,597,21,3.518,1,,
25814,295613,C21,2025-03,30.24,9.4,613,24,3.915,1,,
25815,295627,C21,2025-04,33.75,14.4,588,70,11.905,1,,
25816,295628,C21,2025-03,33.87,,196,28,14.286,0,2025-05,voluntary
25817,295638,C21,2025-04,34.46,6.6,627,25,3.987,1,,
25818,295669,C21,2025-02,34.59,7.3,602,17,2.824,1,,
25819,295697,C21,2025-03,29.65,10.6,608,52,8.553,1,,
25820,295710,C21,2025-02,34.16,8.7,586,62,10.58,1,,
25821,295716,C21,2025-03,35.05,12.7,610,47,7.705,1,,
25822,295729,C21,2025-03,34.58,10.8,389,51,13.111,0,2025-07,performance
25823,295737,C21,2025-04,39.29,,599,56,9.349,1,,
25824,295741,C21,2025-04,35.88,6.9,623,106,17.014,1,,
25825,295765,C21,2025-04,36.29,9.4,620,49,7.903,1,,
25826,295766,C21,2025-04,34.5,12.6,608,91,14.967,1,,
25827,295769,C21,2025-04,32.77,12.6,566,62,10.954,1,,
25828,295807,C21,2025-05,37.41,,215,26,12.093,0,2025-07,voluntary
25829,295813,C21,2025-04,34.12,15.0,632,49,7.753,1,,
25830,295828,C21,2025-04,34.51,13.2,564,44,7.801,1,,
25831,295849,C21,2025-04,33.29,11.2,563,45,7.993,1,,
25832,295870,C21,2025-05,34.52,10.2,600,26,4.333,1,,
25833,295873,C21,2025-04,32.28,12.3,496,43,8.669,0,2025-09,performance
25834,295879,C21,2025-05,35.37,7.7,575,63,10.957,1,,
25835,295902,C21,2025-04,34.57,10.7,477,48,10.063,0,2025-09,voluntary
25836,295903,C21,2025-05,36.66,12.6,590,53,8.983,1,,
25837,295906,C21,2025-04,33.78,14.2,630,26,4.127,1,,
25838,295911,C21,2025-04,34.83,,115,7,6.087,0,2025-05,performance
25839,295925,C21,2025-04,33.34,9.5,547,23,4.205,1,,
25840,295930,C21,2025-04,35.16,10.7,618,64,10.356,1,,
25841,295940,C21,2025-05,35.0,3.5,607,43,7.084,1,,
25842,295946,C21,2025-05,35.36,13.1,374,35,9.358,0,2025-09,voluntary
25843,295970,C21,2025-04,33.31,15.6,599,84,14.023,1,,
25844,295975,C21,2025-04,32.29,10.1,313,39,12.46,0,2025-07,performance
25845,295983,C21,2025-04,37.36,10.2,581,19,3.27,1,,
25846,295992,C21,2025-04,34.93,13.1,577,36,6.239,1,,
25847,295996,C21,2025-05,37.21,5.7,608,52,8.553,1,,
25848,296005,C21,2025-04,33.31,7.7,615,54,8.78,1,,
25849,296008,C21,2025-05,35.94,,193,19,9.845,0,2025-07,performance
25850,296044,C21,2025-05,36.27,12.2,560,73,13.036,1,,
25851,296066,C21,2025-05,36.68,6.1,586,50,8.532,1,,
25852,296080,C21,2025-04,34.5,6.2,590,74,12.542,1,,
25853,296086,C21,2025-06,35.91,11.6,610,79,12.951,1,,
25854,296112,C21,2025-06,34.05,9.2,591,55,9.306,0,2025-12,voluntary
25855,296113,C21,2025-04,33.86,9.4,404,32,7.921,0,2025-08,voluntary
25856,296114,C21,2025-05,34.54,8.7,552,74,13.406,1,,
25857,296118,C21,2025-04,33.28,7.8,629,55,8.744,1,,
25858,296119,C21,2025-05,34.21,13.0,592,44,7.432,1,,
25859,296146,C21,2025-05,35.48,13.4,606,54,8.911,1,,
25860,296152,C21,2025-06,33.0,7.4,316,24,7.595,0,2025-09,performance
25861,296159,C21,2025-05,35.57,12.8,601,51,8.486,1,,
25862,296182,C21,2025-06,34.06,11.1,602,65,10.797,1,,
25863,296229,C21,2025-06,34.74,9.5,552,66,11.957,1,,
25864,296240,C21,2025-06,34.28,,84,11,13.095,0,2025-07,attendance
25865,296258,C21,2025-05,33.29,14.0,601,60,9.983,1,,
25866,296264,C21,2025-05,36.28,,209,27,12.919,0,2025-07,performance
25867,296280,C21,2025-06,38.99,10.4,565,29,5.133,1,,
25868,296282,C21,2025-06,31.73,6.7,608,52,8.553,1,,
25869,296308,C21,2025-05,34.84,,205,33,16.098,0,2025-07,voluntary
25870,296313,C21,2025-06,33.91,14.1,608,119,19.572,1,,
25871,296319,C21,2025-07,34.67,13.6,,,,,,
25872,296324,C21,2025-06,34.56,12.0,589,40,6.791,1,,
25873,296327,C21,2025-06,36.98,10.3,593,60,10.118,1,,
25874,296330,C21,2025-06,34.85,9.4,591,61,10.321,1,,
25875,296370,C21,2025-06,34.91,13.3,617,58,9.4,1,,
25876,296402,C21,2025-07,34.73,13.4,,,,,,
25877,296415,C21,2025-06,36.56,10.0,614,62,10.098,1,,
25878,296435,C21,2025-07,34.27,9.6,,,,,,
25879,296456,C21,2025-06,40.05,14.5,584,79,13.527,1,,
25880,296466,C21,2025-07,35.72,7.0,,,,,,
25881,296484,C21,2025-07,36.34,9.6,,,,,,
25882,296519,C21,2025-06,35.16,11.4,517,17,3.288,1,,
25883,296527,C21,2025-07,36.15,9.7,,,,,,
25884,296532,C21,2025-07,34.92,,,,,,,
25885,296533,C21,2025-06,34.65,,188,30,15.957,0,2025-08,voluntary
25886,296538,C21,2025-07,36.57,10.1,,,,,,
25887,296540,C21,2025-06,36.13,14.8,595,77,12.941,1,,
25888,296552,C21,2025-07,34.93,15.4,,,,,,
25889,296560,C21,2025-07,34.8,12.0,,,,,,
25890,296565,C21,2025-07,32.33,15.3,,,,,,
25891,296576,C21,2025-07,37.33,11.0,,,,,,
25892,296603,C21,2025-08,33.63,10.3,,,,,,
25893,296617,C21,2025-08,32.7,,,,,,,
25894,296624,C21,2025-07,32.41,15.6,,,,,,
25895,296628,C21,2025-08,34.2,12.6,,,,,,
25896,296641,C21,2025-08,36.32,9.5,,,,,,
25897,296642,C21,2025-07,32.94,,,,,,,
25898,296662,C21,2025-08,34.77,9.5,,,,,,
25899,296666,C21,2025-08,34.91,10.5,,,,,,
25900,296679,C21,2025-08,34.67,11.3,,,,,,
25901,296683,C21,2025-08,36.42,14.4,,,,,,
25902,296684,C21,2025-08,35.63,9.9,,,,,,
25903,296688,C21,2025-08,33.13,,,,,,,
25904,296691,C21,2025-08,35.47,,,,,,,
25905,296692,C21,2025-08,32.85,2.9,,,,,,
25906,296708,C21,2025-08,34.85,12.8,,,,,,
25907,296723,C21,2025-08,36.65,12.5,,,,,,
25908,296727,C21,2025-08,33.16,12.8,,,,,,
25909,296729,C21,2025-08,37.09,,,,,,,
25910,296751,C21,2025-08,34.96,12.3,,,,,,
25911,296768,C21,2025-08,32.7,13.3,,,,,,
25912,296794,C21,2025-09,36.22,9.6,,,,,,
25913,296812,C21,2025-08,34.47,11.9,,,,,,
25914,296814,C21,2025-09,32.7,10.4,,,,,,
25915,296816,C21,2025-09,33.74,10.9,,,,,,
25916,296819,C21,2025-09,37.54,12.7,,,,,,
25917,296855,C21,2025-09,34.88,14.1,,,,,,
25918,296905,C21,2025-09,36.85,11.9,,,,,,
25919,296924,C21,2025-09,35.8,12.8,,,,,,
25920,296954,C21,2025-10,33.61,11.8,,,,,,
25921,296955,C21,2025-09,37.51,8.8,,,,,,
25922,296974,C21,2025-08,34.98,8.4,,,,,,
25923,296985,C21,2025-10,39.95,,,,,,,
25924,297010,C21,2025-08,35.85,7.3,,,,,,
25925,297021,C21,2025-09,32.43,7.0,,,,,,
25926,297023,C21,2025-09,34.71,11.3,,,,,,
25927,297049,C21,2025-09,35.57,7.0,,,,,,
25928,297088,C21,2025-09,35.54,12.8,,,,,,
25929,297095,C21,2025-10,34.94,,,,,,,
25930,297099,C21,2025-10,34.96,,,,,,,
25931,297147,C21,2025-10,38.11,13.2,,,,,,
25932,297173,C21,2025-10,32.3,16.0,,,,,,
25933,297177,C21,2025-10,31.29,,,,,,,
25934,297190,C21,2025-10,35.39,6.8,,,,,,
25935,297198,C21,2025-10,36.17,3.8,,,,,,
25936,297217,C21,2025-10,34.57,9.9,,,,,,
25937,297220,C21,2025-10,33.64,5.5,,,,,,
25938,297246,C21,2025-09,34.2,12.4,,,,,,
25939,297247,C21,2025-10,36.26,8.8,,,,,,
25940,297248,C21,2025-10,32.86,17.7,,,,,,
25941,297249,C21,2025-10,33.95,13.0,,,,,,
25942,297255,C21,2025-09,33.9,6.5,,,,,,
25943,297257,C21,2025-11,35.41,9.7,,,,,,
25944,297293,C21,2025-10,35.01,10.8,,,,,,
25945,297295,C21,2025-10,35.89,6.6,,,,,,
25946,297331,C21,2025-11,33.16,12.9,,,,,,
25947,297359,C21,2025-10,35.26,9.7,,,,,,
25948,297362,C21,2025-10,34.06,7.8,,,,,,
25949,297414,C21,2025-11,32.48,,,,,,,
25950,297417,C21,2025-11,32.33,14.2,,,,,,
25951,297418,C21,2025-10,37.01,6.5,,,,,,
25952,297427,C21,2025-11,34.93,10.8,,,,,,
25953,297450,C21,2025-12,38.93,,,,,,,
25954,297468,C21,2025-12,35.65,13.8,,,,,,
25955,297471,C21,2025-11,33.34,13.5,,,,,,
25956,297473,C21,2025-11,35.35,,,,,,,
25957,297476,C21,2025-10,35.24,10.4,,,,,,
25958,297480,C21,2025-11,34.68,14.2,,,,,,
25959,297498,C21,2025-12,33.08,10.6,,,,,,
25960,297513,C21,2025-11,34.56,9.4,,,,,,
25961,297519,C21,2025-11,35.35,11.1,,,,,,
25962,297520,C21,2025-11,32.22,11.7,,,,,,
25963,297522,C21,2025-11,31.49,12.8,,,,,,
25964,297527,C21,2025-12,34.7,,,,,,,
25965,297531,C21,2025-12,34.34,16.4,,,,,,
25966,297547,C21,2025-12,36.65,10.3,,,,,,
25967,297548,C21,2025-11,36.2,11.4,,,,,,
25968,297584,C21,2025-12,35.41,15.0,,,,,,
25969,297591,C21,2025-11,36.99,16.3,,,,,,
25970,297613,C21,2025-12,36.57,8.9,,,,,,
25971,297665,C21,2025-12,33.38,7.1,,,,,,
25972,297670,C21,2025-12,32.69,9.1,,,,,,
25973,297801,C21,2025-12,33.4,12.6,,,,,,
25974,297880,C22,2021-02,30.08,9.6,661,37,5.598,1,,
25975,297886,C22,2021-02,28.45,11.2,640,42,6.562,1,,
25976,297890,C22,2021-02,29.1,10.6,632,38,6.013,1,,
25977,297956,C22,2021-01,29.2,9.0,669,57,8.52,1,,
25978,297958,C22,2021-01,31.5,15.3,617,3,0.486,1,,
25979,297959,C22,2021-01,29.75,8.1,702,20,2.849,1,,
25980,297965,C22,2021-02,30.66,11.4,630,27,4.286,1,,
25981,297976,C22,2021-02,27.25,5.1,655,36,5.496,1,,
25982,297980,C22,2021-02,32.19,,206,12,5.825,0,2021-04,performance
25983,297987,C22,2021-02,31.4,6.2,671,21,3.13,1,,
25984,297993,C22,2021-02,29.37,6.7,675,41,6.074,1,,
25985,297997,C22,2021-02,29.67,10.4,629,30,4.769,1,,
25986,298009,C22,2021-01,30.51,9.9,538,36,6.691,0,2021-06,voluntary
25987,298011,C22,2021-02,28.54,9.4,631,18,2.853,1,,
25988,298018,C22,2021-02,31.26,9.0,620,17,2.742,1,,
25989,298022,C22,2021-03,31.72,8.2,665,28,4.211,1,,
25990,298035,C22,2021-02,29.03,8.8,675,23,3.407,1,,
25991,298045,C22,2021-02,29.47,8.5,635,38,5.984,1,,
25992,298059,C22,2021-02,32.09,7.3,628,15,2.389,1,,
25993,298065,C22,2021-01,28.54,12.2,622,23,3.698,1,,
25994,298080,C22,2021-01,28.64,10.1,592,35,5.912,1,,
25995,298099,C22,2021-02,29.3,8.8,620,47,7.581,1,,
25996,298114,C22,2021-01,28.1,10.6,648,11,1.698,1,,
25997,298147,C22,2021-01,33.11,8.5,649,26,4.006,1,,
25998,298148,C22,2021-01,30.55,11.9,586,60,10.239,0,2021-06,attendance
25999,298155,C22,2021-01,28.09,10.7,665,60,9.023,1,,
26000,298166,C22,2021-03,27.18,7.9,661,65,9.834,1,,
26001,298186,C22,2021-03,29.71,7.8,670,66,9.851,1,,
26002,298199,C22,2021-02,30.61,5.5,605,26,4.298,1,,
26003,298229,C22,2021-03,30.85,5.8,631,45,7.132,1,,
26004,298234,C22,2021-03,28.81,13.8,684,45,6.579,1,,
26005,298249,C22,2021-03,29.01,10.2,626,65,10.383,1,,
26006,298257,C22,2021-03,32.8,16.3,669,58,8.67,1,,
26007,298268,C22,2021-03,31.17,6.4,675,53,7.852,1,,
26008,298282,C22,2021-03,30.89,12.2,672,85,12.649,1,,
26009,298291,C22,2021-03,29.78,8.2,643,57,8.865,1,,
26010,298299,C22,2021-03,29.48,14.4,650,19,2.923,1,,
26011,298316,C22,2021-02,31.31,11.2,670,51,7.612,1,,
26012,298337,C22,2021-03,30.29,7.9,599,57,9.516,1,,
26013,298342,C22,2021-03,31.08,8.4,651,51,7.834,1,,
26014,298353,C22,2021-03,36.05,10.6,590,45,7.627,1,,
26015,298360,C22,2021-03,31.18,10.9,668,71,10.629,1,,
26016,298361,C22,2021-03,31.58,11.5,619,96,15.509,1,,
26017,298365,C22,2021-03,30.33,,101,8,7.921,0,2021-04,attendance
26018,298393,C22,2021-04,30.49,8.2,651,26,3.994,1,,
26019,298397,C22,2021-03,28.69,7.1,649,40,6.163,1,,
26020,298399,C22,2021-04,31.13,5.1,634,42,6.625,1,,
26021,298414,C22,2021-04,29.58,10.8,632,56,8.861,1,,
26022,298430,C22,2021-03,29.61,14.5,635,36,5.669,1,,
26023,298434,C22,2021-03,32.0,4.1,649,54,8.32,1,,
26024,298472,C22,2021-04,31.11,6.0,639,88,13.772,1,,
26025,298479,C22,2021-03,30.19,6.5,644,27,4.193,1,,
26026,298497,C22,2021-03,28.04,5.4,521,32,6.142,0,2021-08,voluntary
26027,298504,C22,2021-04,30.98,6.6,679,53,7.806,1,,
26028,298507,C22,2021-04,30.87,11.2,652,62,9.509,1,,
26029,298511,C22,2021-03,29.77,8.4,606,48,7.921,1,,
26030,298525,C22,2021-04,28.85,8.6,658,70,10.638,1,,
26031,298531,C22,2021-04,29.84,3.5,622,36,5.788,1,,
26032,298534,C22,2021-03,28.04,11.4,648,71,10.957,1,,
26033,298543,C22,2021-04,30.86,3.4,645,58,8.992,1,,
26034,298557,C22,2021-03,28.11,8.7,615,52,8.455,1,,
26035,298580,C22,2021-03,33.95,10.9,630,25,3.968,1,,
26036,298581,C22,2021-03,29.49,8.1,620,57,9.194,1,,
26037,298584,C22,2021-04,29.43,13.0,626,38,6.07,1,,
26038,298585,C22,2021-03,31.94,12.8,693,82,11.833,1,,
26039,298598,C22,2021-04,29.03,4.8,626,33,5.272,1,,
26040,298601,C22,2021-03,30.45,10.6,642,80,12.461,1,,
26041,298624,C22,2021-03,29.93,6.5,649,69,10.632,1,,
26042,298637,C22,2021-04,31.84,8.9,306,41,13.399,0,2021-07,voluntary
26043,298661,C22,2021-04,31.97,7.1,633,72,11.374,1,,
26044,298665,C22,2021-05,31.26,6.5,616,41,6.656,1,,
26045,298682,C22,2021-05,30.8,6.3,622,35,5.627,1,,
26046,298690,C22,2021-05,30.89,8.0,626,44,7.029,1,,
26047,298711,C22,2021-05,30.4,13.5,646,44,6.811,1,,
26048,298720,C22,2021-05,29.24,9.9,628,79,12.58,1,,
26049,298730,C22,2021-05,31.73,10.7,612,35,5.719,1,,
26050,298739,C22,2021-06,31.15,12.4,666,35,5.255,1,,
26051,298759,C22,2021-05,29.4,1.3,615,9,1.463,1,,
26052,298779,C22,2021-05,29.05,9.8,531,25,4.708,0,2021-10,voluntary
26053,298788,C22,2021-04,31.99,7.3,626,67,10.703,1,,
26054,298790,C22,2021-05,31.49,9.0,696,46,6.609,1,,
26055,298801,C22,2021-04,32.05,6.1,639,38,5.947,1,,
26056,298810,C22,2021-04,28.72,,630,42,6.667,1,,
26057,298812,C22,2021-05,32.05,6.2,667,80,11.994,1,,
26058,298824,C22,2021-05,29.64,3.6,309,23,7.443,0,2021-08,performance
26059,298839,C22,2021-04,29.84,11.3,619,46,7.431,1,,
26060,298853,C22,2021-05,31.3,9.5,643,77,11.975,1,,
26061,298854,C22,2021-04,33.32,6.6,643,47,7.309,1,,
26062,298857,C22,2021-04,29.54,10.3,632,69,10.918,1,,
26063,298873,C22,2021-06,31.77,12.4,643,45,6.998,1,,
26064,298877,C22,2021-06,28.63,9.7,644,19,2.95,1,,
26065,298885,C22,2021-06,30.29,,211,11,5.213,0,2021-08,attendance
26066,298905,C22,2021-06,30.64,12.8,621,36,5.797,1,,
26067,298909,C22,2021-05,31.99,6.3,663,65,9.804,1,,
26068,298910,C22,2021-06,29.7,8.4,629,45,7.154,1,,
26069,298917,C22,2021-06,29.84,7.4,595,36,6.05,1,,
26070,298922,C22,2021-06,30.39,10.8,662,12,1.813,1,,
26071,298936,C22,2021-06,30.11,5.7,631,55,8.716,1,,
26072,298969,C22,2021-06,29.09,11.1,414,20,4.831,0,2021-10,attendance
26073,298972,C22,2021-05,31.85,7.4,610,51,8.361,1,,
26074,298977,C22,2021-06,30.08,9.7,651,72,11.06,1,,
26075,298978,C22,2021-06,28.02,8.7,658,76,11.55,1,,
26076,298980,C22,2021-06,30.39,3.4,642,56,8.723,1,,
26077,298988,C22,2021-06,29.29,5.8,668,54,8.084,1,,
26078,298999,C22,2021-05,32.89,6.3,302,32,10.596,0,2021-08,attendance
26079,299005,C22,2021-06,30.26,11.6,647,56,8.655,1,,
26080,299008,C22,2021-05,30.82,11.1,642,87,13.551,1,,
26081,299039,C22,2021-07,30.41,8.6,629,27,4.293,1,,
26082,299040,C22,2021-06,29.68,10.8,647,60,9.274,1,,
26083,299056,C22,2021-06,28.57,13.1,664,69,10.392,1,,
26084,299070,C22,2021-08,29.8,11.6,693,44,6.349,1,,
26085,299093,C22,2021-07,30.48,,100,13,13.0,0,2021-08,performance
26086,299096,C22,2021-07,30.18,10.5,649,76,11.71,1,,
26087,299099,C22,2021-06,28.3,11.4,428,43,10.047,0,2021-10,voluntary
26088,299118,C22,2021-07,30.26,11.6,651,8,1.229,1,,
26089,299121,C22,2021-06,28.93,10.8,625,50,8.0,1,,
26090,299144,C22,2021-07,31.04,7.9,319,31,9.718,0,2021-10,performance
26091,299151,C22,2021-07,32.65,10.4,656,52,7.927,1,,
26092,299157,C22,2021-07,29.73,9.1,423,17,4.019,0,2021-11,voluntary
26093,299175,C22,2021-06,29.54,7.0,652,53,8.129,1,,
26094,299181,C22,2021-07,29.19,,198,12,6.061,0,2021-09,voluntary
26095,299186,C22,2021-06,30.3,10.4,623,39,6.26,1,,
26096,299201,C22,2021-07,29.02,11.2,625,89,14.24,1,,
26097,299202,C22,2021-07,33.24,,183,27,14.754,0,2021-09,voluntary
26098,299216,C22,2021-06,33.03,7.0,620,33,5.323,1,,
26099,299218,C22,2021-06,29.64,7.8,650,37,5.692,1,,
26100,299220,C22,2021-07,32.86,11.9,642,40,6.231,1,,
26101,299244,C22,2021-08,31.07,6.2,652,37,5.675,1,,
26102,299255,C22,2021-08,33.76,10.8,657,77,11.72,1,,
26103,299257,C22,2021-08,30.11,9.1,628,39,6.21,1,,
26104,299274,C22,2021-08,32.45,10.6,639,91,14.241,1,,
26105,299313,C22,2021-07,29.0,8.8,616,30,4.87,1,,
26106,299314,C22,2021-07,32.25,8.5,601,44,7.321,1,,
26107,299324,C22,2021-08,30.46,6.2,649,47,7.242,1,,
26108,299328,C22,2021-08,30.37,11.6,646,50,7.74,1,,
26109,299331,C22,2021-08,32.43,13.4,633,44,6.951,1,,
26110,299341,C22,2021-07,29.66,5.9,639,19,2.973,1,,
26111,299343,C22,2021-08,31.65,6.4,628,34,5.414,1,,
26112,299351,C22,2021-07,31.2,9.2,671,42,6.259,1,,
26113,299357,C22,2021-08,32.25,,108,14,12.963,0,2021-09,performance
26114,299358,C22,2021-07,27.55,11.5,618,30,4.854,1,,
26115,299360,C22,2021-07,30.28,13.8,648,50,7.716,1,,
26116,299365,C22,2021-07,31.76,7.7,598,49,8.194,1,,
26117,299373,C22,2021-07,31.86,5.9,652,61,9.356,1,,
26118,299381,C22,2021-07,28.64,9.5,608,42,6.908,1,,
26119,299415,C22,2021-07,32.54,13.2,608,62,10.197,1,,
26120,299431,C22,2021-07,29.83,10.3,685,49,7.153,1,,
26121,299437,C22,2021-09,32.18,6.0,627,41,6.539,1,,
26122,299463,C22,2021-08,29.89,7.2,646,45,6.966,1,,
26123,299465,C22,2021-08,31.9,6.3,662,60,9.063,1,,
26124,299472,C22,2021-09,28.85,9.4,672,97,14.435,1,,
26125,299473,C22,2021-09,29.13,11.6,648,20,3.086,1,,
26126,299484,C22,2021-09,34.8,8.6,658,21,3.191,1,,
26127,299498,C22,2021-09,27.78,10.1,634,64,10.095,1,,
26128,299507,C22,2021-09,29.22,6.1,682,61,8.944,1,,
26129,299511,C22,2021-09,29.74,11.1,647,40,6.182,1,,
26130,299524,C22,2021-10,31.94,7.6,674,48,7.122,1,,
26131,299526,C22,2021-09,29.5,,101,3,2.97,0,2021-10,performance
26132,299537,C22,2021-09,29.56,,581,41,7.057,1,,
26133,299547,C22,2021-09,29.19,8.6,614,26,4.235,1,,
26134,299590,C22,2021-09,32.56,7.9,690,77,11.159,1,,
26135,299602,C22,2021-09,30.46,10.8,667,27,4.048,1,,
26136,299619,C22,2021-09,29.41,11.6,600,81,13.5,1,,
26137,299637,C22,2021-08,30.22,8.0,647,65,10.046,1,,
26138,299639,C22,2021-08,27.97,10.0,635,54,8.504,1,,
26139,299659,C22,2021-10,32.75,7.0,658,46,6.991,1,,
26140,299662,C22,2021-09,30.19,12.1,643,35,5.443,1,,
26141,299667,C22,2021-10,30.77,10.3,634,52,8.202,1,,
26142,299686,C22,2021-10,30.4,,210,17,8.095,0,2021-12,voluntary
26143,299689,C22,2021-09,31.49,8.6,672,41,6.101,1,,
26144,299710,C22,2021-09,31.86,10.6,327,17,5.199,0,2021-12,performance
26145,299723,C22,2021-10,32.97,15.3,335,11,3.284,0,2022-01,performance
26146,299726,C22,2021-10,31.88,9.3,662,52,7.855,1,,
26147,299727,C22,2021-10,32.56,5.1,685,53,7.737,1,,
26148,299746,C22,2021-10,32.24,12.1,611,36,5.892,1,,
26149,299753,C22,2021-09,30.94,7.5,635,53,8.346,1,,
26150,299759,C22,2021-09,28.39,13.6,638,46,7.21,1,,
26151,299760,C22,2021-10,29.86,6.7,295,18,6.102,0,2022-01,voluntary
26152,299784,C22,2021-10,30.09,11.3,583,15,2.573,1,,
26153,299792,C22,2021-10,31.9,10.7,670,81,12.09,1,,
26154,299804,C22,2021-10,31.04,9.2,657,29,4.414,1,,
26155,299817,C22,2021-09,30.61,3.8,639,15,2.347,1,,
26156,299822,C22,2021-09,31.33,11.6,626,42,6.709,1,,
26157,299836,C22,2021-10,30.36,5.6,682,35,5.132,1,,
26158,299841,C22,2021-10,32.09,10.2,651,25,3.84,1,,
26159,299843,C22,2021-10,32.71,8.2,591,39,6.599,1,,
26160,299855,C22,2021-09,29.51,9.4,614,23,3.746,1,,
26161,299861,C22,2021-09,29.21,5.6,606,19,3.135,1,,
26162,299874,C22,2021-10,29.02,,199,9,4.523,0,2021-12,voluntary
26163,299876,C22,2021-10,29.7,10.4,649,29,4.468,1,,
26164,299902,C22,2021-10,27.2,12.7,623,80,12.841,1,,
26165,299907,C22,2021-11,32.45,4.0,708,28,3.955,1,,
26166,299913,C22,2021-12,31.04,10.7,654,12,1.835,1,,
26167,299941,C22,2021-11,30.4,10.9,608,48,7.895,1,,
26168,299952,C22,2021-11,28.38,6.3,620,11,1.774,1,,
26169,299958,C22,2021-11,30.51,13.2,621,17,2.738,1,,
26170,299963,C22,2021-11,31.35,,217,9,4.147,0,2022-01,attendance
26171,299966,C22,2021-11,30.15,9.6,672,93,13.839,1,,
26172,299972,C22,2021-11,31.92,4.6,314,33,10.51,0,2022-02,attendance
26173,299998,C22,2021-10,31.46,13.0,649,64,9.861,1,,
26174,300002,C22,2021-11,31.96,9.4,634,47,7.413,1,,
26175,300013,C22,2021-11,27.81,10.2,656,17,2.591,1,,
26176,300019,C22,2021-11,31.33,11.4,677,27,3.988,1,,
26177,300029,C22,2021-11,32.73,8.9,667,63,9.445,1,,
26178,300037,C22,2021-10,30.73,6.2,662,71,10.725,1,,
26179,300050,C22,2021-11,29.77,9.2,665,70,10.526,1,,
26180,300083,C22,2021-11,31.43,8.5,643,43,6.687,1,,
26181,300101,C22,2021-11,33.77,9.0,539,36,6.679,0,2022-04,voluntary
26182,300104,C22,2021-11,31.64,7.6,683,59,8.638,1,,
26183,300106,C22,2021-10,32.02,9.3,682,35,5.132,1,,
26184,300118,C22,2021-11,30.4,0.5,614,10,1.629,1,,
26185,300126,C22,2021-12,30.3,5.8,610,39,6.393,1,,
26186,300135,C22,2021-11,32.51,5.0,658,28,4.255,1,,
26187,300138,C22,2021-11,30.46,,107,18,16.822,0,2021-12,voluntary
26188,300153,C22,2021-12,30.56,11.3,620,82,13.226,1,,
26189,300181,C22,2021-12,30.67,14.7,617,69,11.183,1,,
26190,300192,C22,2021-12,32.5,11.7,614,46,7.492,1,,
26191,300197,C22,2021-12,33.13,9.6,636,36,5.66,1,,
26192,300213,C22,2021-12,31.79,8.6,625,58,9.28,0,2022-06,voluntary
26193,300237,C22,2021-11,30.72,10.5,621,57,9.179,1,,
26194,300247,C22,2021-12,30.45,13.0,691,27,3.907,1,,
26195,300250,C22,2021-12,27.43,4.7,319,36,11.285,0,2022-03,voluntary
26196,300260,C22,2021-11,32.24,10.3,415,29,6.988,0,2022-03,voluntary
26197,300271,C22,2021-11,32.27,11.7,414,27,6.522,0,2022-03,performance
26198,300273,C22,2021-11,31.97,7.2,675,29,4.296,1,,
26199,300275,C22,2021-12,33.29,13.9,582,68,11.684,1,,
26200,300289,C22,2021-12,32.82,6.7,617,67,10.859,1,,
26201,300299,C22,2022-01,34.92,,111,1,0.901,0,2022-02,voluntary
