placement_id,application_id,center_id,placement_month,certification_level,weeks_assigned,claims_closed,claims_reopened,reopen_rate_pct
11960,232586,C16,2024-06,licensed,12,162,11,6.79
11961,232590,C16,2024-06,entry,8,100,10,10.0
11962,232599,C16,2024-06,experienced,12,144,9,6.25
11963,232607,C16,2024-06,licensed,15,167,6,3.593
11964,232619,C16,2024-06,experienced,12,163,14,8.589
11965,232629,C16,2024-06,experienced,16,200,2,1.0
11966,232631,C16,2024-06,licensed,10,123,8,6.504
11967,232632,C16,2024-06,licensed,17,208,20,9.615
11968,232634,C16,2024-06,experienced,26,326,25,7.669
11969,232652,C16,2024-06,entry,13,175,17,9.714
11970,232659,C16,2024-06,entry,15,181,30,16.575
11971,232676,C16,2024-06,licensed,15,193,13,6.736
11972,232678,C16,2024-06,entry,11,147,11,7.483
11973,232680,C16,2024-06,entry,14,184,15,8.152
11974,232684,C16,2024-06,entry,10,123,18,14.634
11975,232694,C16,2024-07,entry,14,171,25,14.62
11976,232695,C16,2024-07,entry,19,246,16,6.504
11977,232698,C16,2024-07,entry,9,96,4,4.167
11978,232728,C16,2024-07,experienced,18,252,27,10.714
11979,232744,C16,2024-07,entry,13,156,7,4.487
11980,232745,C16,2024-07,entry,13,181,10,5.525
11981,232749,C16,2024-07,entry,15,182,7,3.846
11982,232783,C16,2024-07,experienced,16,203,20,9.852
11983,232790,C16,2024-07,entry,13,168,11,6.548
11984,232797,C16,2024-07,licensed,10,146,16,10.959
11985,232828,C16,2024-08,entry,10,134,15,11.194
11986,232829,C16,2024-08,entry,12,166,9,5.422
11987,232838,C16,2024-08,entry,13,137,5,3.65
11988,232840,C16,2024-08,licensed,14,168,18,10.714
11989,232851,C16,2024-08,entry,10,119,20,16.807
11990,232853,C16,2024-08,entry,17,227,25,11.013
11991,232856,C16,2024-08,licensed,12,178,18,10.112
11992,232877,C16,2024-08,entry,17,219,20,9.132
11993,232878,C16,2024-08,licensed,15,177,14,7.91
11994,232899,C16,2024-08,entry,17,191,33,17.277
11995,232916,C16,2024-08,licensed,16,209,14,6.699
11996,232933,C16,2024-09,licensed,19,246,1,0.407
11997,232934,C16,2024-09,licensed,11,160,25,15.625
11998,232939,C16,2024-09,experienced,13,143,11,7.692
11999,232940,C16,2024-09,licensed,18,229,29,12.664
12000,232948,C16,2024-09,experienced,12,135,11,8.148
12001,232959,C16,2024-09,licensed,14,182,3,1.648
12002,232962,C16,2024-09,experienced,15,220,28,12.727
12003,232980,C16,2024-09,licensed,11,135,10,7.407
12004,232994,C16,2024-09,entry,21,270,25,9.259
12005,232996,C16,2024-09,entry,16,204,22,10.784
12006,233004,C16,2024-09,entry,17,238,16,6.723
12007,233027,C16,2024-09,entry,17,225,24,10.667
12008,233029,C16,2024-09,entry,19,215,19,8.837
12009,233053,C16,2024-09,entry,16,207,25,12.077
12010,233059,C16,2024-09,entry,13,166,20,12.048
12011,233073,C16,2024-10,licensed,16,176,19,10.795
12012,233079,C16,2024-10,entry,12,166,7,4.217
12013,233084,C16,2024-10,entry,17,220,17,7.727
12014,233087,C16,2024-10,entry,13,169,12,7.101
12015,233092,C16,2024-10,experienced,13,157,16,10.191
12016,233103,C16,2024-10,licensed,18,237,20,8.439
12017,233110,C16,2024-10,licensed,13,160,14,8.75
12018,233154,C16,2024-11,entry,13,171,17,9.942
12019,233157,C16,2024-11,experienced,21,272,18,6.618
12020,233160,C16,2024-11,licensed,16,239,18,7.531
12021,233184,C16,2024-11,experienced,11,125,16,12.8
12022,233192,C16,2024-11,entry,18,215,24,11.163
12023,233205,C16,2024-11,experienced,22,287,20,6.969
12024,233210,C16,2024-12,licensed,10,136,8,5.882
12025,233216,C16,2024-12,entry,19,236,30,12.712
12026,233219,C16,2024-12,entry,17,234,28,11.966
12027,233228,C16,2024-12,licensed,12,177,12,6.78
12028,233229,C16,2024-12,entry,12,159,8,5.031
12029,233237,C16,2024-12,entry,10,147,14,9.524
12030,233239,C16,2024-12,entry,15,192,11,5.729
12031,233248,C16,2024-12,entry,19,226,20,8.85
12032,233250,C16,2024-12,entry,14,175,13,7.429
12033,233253,C16,2024-12,licensed,10,142,4,2.817
12034,233254,C16,2024-12,entry,13,180,10,5.556
12035,233257,C16,2024-12,entry,18,224,25,11.161
12036,233260,C16,2024-12,experienced,14,178,8,4.494
12037,233261,C16,2024-12,experienced,19,232,28,12.069
12038,233263,C16,2024-12,entry,14,167,17,10.18
12039,233267,C16,2024-12,experienced,22,311,44,14.148
12040,233272,C16,2024-12,licensed,16,228,22,9.649
12041,233280,C16,2025-01,licensed,19,269,15,5.576
12042,233286,C16,2025-01,experienced,14,168,13,7.738
12043,233289,C16,2025-01,entry,13,149,7,4.698
12044,233293,C16,2025-01,entry,13,170,15,8.824
12045,233307,C16,2025-01,licensed,17,251,28,11.155
12046,233311,C16,2025-01,licensed,13,164,6,3.659
12047,233312,C16,2025-01,licensed,11,128,15,11.719
12048,233320,C16,2025-01,entry,16,204,22,10.784
12049,233327,C16,2025-01,experienced,16,210,12,5.714
12050,233328,C16,2025-01,entry,15,222,21,9.459
12051,233346,C16,2025-01,entry,15,216,19,8.796
12052,233360,C16,2025-02,entry,15,195,13,6.667
12053,233367,C16,2025-02,licensed,16,222,17,7.658
12054,233374,C16,2025-02,entry,15,213,23,10.798
12055,233375,C16,2025-02,licensed,13,165,11,6.667
12056,233379,C16,2025-02,entry,13,171,20,11.696
12057,233389,C16,2025-02,licensed,18,236,14,5.932
12058,233394,C16,2025-02,licensed,17,211,20,9.479
12059,233395,C16,2025-02,experienced,20,281,19,6.762
12060,233408,C16,2025-02,entry,11,135,21,15.556
12061,233420,C16,2025-02,entry,10,109,3,2.752
12062,233423,C16,2025-02,entry,18,241,28,11.618
12063,233451,C16,2025-03,entry,11,132,12,9.091
12064,233469,C16,2025-03,licensed,14,153,7,4.575
12065,233482,C16,2025-03,experienced,16,206,10,4.854
12066,233494,C16,2025-03,licensed,18,228,19,8.333
12067,233498,C16,2025-03,entry,11,149,11,7.383
12068,233501,C16,2025-03,entry,14,182,7,3.846
12069,233510,C16,2025-03,experienced,10,141,15,10.638
12070,233527,C16,2025-03,licensed,7,86,18,20.93
12071,233532,C16,2025-03,licensed,9,112,12,10.714
12072,233537,C16,2025-03,licensed,16,186,16,8.602
12073,233544,C16,2025-03,entry,20,256,29,11.328
12074,233549,C16,2025-04,entry,21,276,26,9.42
12075,233560,C16,2025-04,entry,17,223,25,11.211
12076,233566,C16,2025-04,experienced,13,149,11,7.383
12077,233567,C16,2025-04,experienced,10,123,11,8.943
12078,233571,C16,2025-04,licensed,10,135,21,15.556
12079,233574,C16,2025-04,licensed,15,223,24,10.762
12080,233578,C16,2025-04,experienced,15,217,1,0.461
12081,233582,C16,2025-04,experienced,15,184,19,10.326
12082,233588,C16,2025-04,licensed,8,95,6,6.316
12083,233590,C16,2025-04,entry,18,233,7,3.004
12084,233591,C16,2025-04,licensed,10,142,5,3.521
12085,233612,C16,2025-05,entry,14,197,28,14.213
12086,233613,C16,2025-05,entry,13,176,14,7.955
12087,233621,C16,2025-05,entry,12,157,18,11.465
12088,233625,C16,2025-05,entry,11,145,7,4.828
12089,233653,C16,2025-05,entry,11,159,27,16.981
12090,233664,C16,2025-05,experienced,9,95,2,2.105
12091,233671,C16,2025-05,entry,16,204,19,9.314
12092,233675,C16,2025-06,entry,11,129,10,7.752
12093,233683,C16,2025-06,entry,25,300,19,6.333
12094,233685,C16,2025-06,experienced,13,170,23,13.529
12095,233689,C16,2025-06,experienced,16,185,15,8.108
12096,233690,C16,2025-06,licensed,19,255,23,9.02
12097,233691,C16,2025-06,experienced,15,203,13,6.404
12098,233692,C16,2025-06,experienced,10,134,12,8.955
12099,233694,C16,2025-06,entry,14,180,20,11.111
12100,233695,C16,2025-06,entry,12,168,16,9.524
12101,233702,C16,2025-06,entry,15,189,21,11.111
12102,233706,C16,2025-06,licensed,13,192,36,18.75
12103,233707,C16,2025-06,licensed,17,204,10,4.902
12104,233733,C16,2025-06,experienced,8,104,11,10.577
12105,233742,C16,2025-06,experienced,11,160,17,10.625
12106,233745,C16,2025-06,licensed,13,160,7,4.375
12107,233769,C16,2025-07,entry,16,201,14,6.965
12108,233773,C16,2025-07,licensed,8,89,8,8.989
12109,233780,C16,2025-07,licensed,15,199,24,12.06
12110,233789,C16,2025-07,experienced,9,106,13,12.264
12111,233790,C16,2025-07,entry,19,245,27,11.02
12112,233792,C16,2025-07,experienced,15,206,18,8.738
12113,233796,C16,2025-07,entry,26,357,29,8.123
12114,233808,C16,2025-07,licensed,15,212,6,2.83
12115,233811,C16,2025-07,licensed,15,213,16,7.512
12116,233815,C16,2025-07,licensed,23,270,31,11.481
12117,233821,C16,2025-07,experienced,22,314,33,10.51
12118,233835,C16,2025-07,licensed,11,159,5,3.145
12119,233836,C16,2025-07,entry,14,207,30,14.493
12120,233838,C16,2025-07,licensed,10,132,17,12.879
12121,233839,C16,2025-07,experienced,13,170,12,7.059
12122,233842,C16,2025-07,entry,6,83,7,8.434
12123,233843,C16,2025-07,entry,12,158,18,11.392
12124,233866,C16,2025-08,licensed,12,139,11,7.914
12125,233871,C16,2025-08,entry,16,193,5,2.591
12126,233892,C16,2025-08,licensed,12,142,14,9.859
12127,233899,C16,2025-08,entry,9,113,9,7.965
12128,233921,C16,2025-08,entry,19,232,31,13.362
12129,233922,C16,2025-08,experienced,15,173,24,13.873
12130,233924,C16,2025-08,licensed,7,117,7,5.983
12131,233926,C16,2025-08,entry,10,115,5,4.348
12132,233942,C16,2025-09,experienced,26,322,29,9.006
12133,233948,C16,2025-09,entry,22,303,24,7.921
12134,233953,C16,2025-09,licensed,12,136,18,13.235
12135,233954,C16,2025-09,entry,14,178,14,7.865
12136,233967,C16,2025-09,licensed,12,149,9,6.04
12137,233970,C16,2025-09,experienced,14,185,20,10.811
12138,233983,C16,2025-09,entry,11,151,9,5.96
12139,233987,C16,2025-09,experienced,22,302,24,7.947
12140,233990,C16,2025-09,entry,12,176,25,14.205
12141,233992,C16,2025-09,licensed,15,210,22,10.476
12142,234007,C16,2025-09,entry,16,222,18,8.108
12143,234017,C16,2025-09,licensed,17,213,27,12.676
12144,234020,C16,2025-09,licensed,12,147,8,5.442
12145,234025,C16,2025-09,experienced,15,190,15,7.895
12146,234031,C16,2025-09,entry,20,244,22,9.016
12147,234034,C16,2025-09,experienced,15,194,22,11.34
12148,234036,C16,2025-09,entry,9,119,10,8.403
12149,234048,C16,2025-10,experienced,11,153,13,8.497
12150,234062,C16,2025-10,licensed,13,153,18,11.765
12151,234063,C16,2025-10,experienced,21,264,19,7.197
12152,234078,C16,2025-10,experienced,12,150,8,5.333
12153,234080,C16,2025-10,entry,20,256,8,3.125
12154,234094,C16,2025-10,experienced,16,219,21,9.589
12155,234098,C16,2025-10,experienced,17,237,31,13.08
12156,234099,C16,2025-10,experienced,14,163,18,11.043
12157,234108,C16,2025-10,experienced,13,186,11,5.914
12158,234110,C16,2025-10,experienced,12,147,10,6.803
12159,234114,C16,2025-10,experienced,16,210,7,3.333
12160,234129,C16,2025-10,entry,15,184,21,11.413
12161,234136,C16,2025-11,entry,21,268,27,10.075
12162,234139,C16,2025-11,licensed,12,150,7,4.667
12163,234143,C16,2025-11,experienced,15,207,10,4.831
12164,234152,C16,2025-11,experienced,15,188,16,8.511
12165,234154,C16,2025-11,experienced,20,251,24,9.562
12166,234156,C16,2025-11,entry,17,234,36,15.385
12167,234159,C16,2025-11,experienced,14,195,21,10.769
12168,234163,C16,2025-11,entry,16,208,17,8.173
12169,234167,C16,2025-11,licensed,16,198,21,10.606
12170,234168,C16,2025-11,licensed,17,223,20,8.969
12171,234169,C16,2025-11,entry,15,201,20,9.95
12172,234172,C16,2025-11,licensed,9,115,12,10.435
12173,234182,C16,2025-11,entry,14,165,15,9.091
12174,234194,C16,2025-12,licensed,20,269,37,13.755
12175,234229,C16,2025-12,entry,12,153,12,7.843
12176,234240,C16,2025-12,experienced,9,118,5,4.237
12177,234243,C16,2025-12,licensed,19,242,30,12.397
12178,234248,C16,2025-12,experienced,15,200,27,13.5
12179,234249,C16,2025-12,licensed,11,150,16,10.667
12180,234288,C16,2025-12,entry,18,227,20,8.811
12181,234305,C16,2025-12,entry,11,119,23,19.328
12182,234311,C16,2025-12,licensed,19,239,14,5.858
12183,234349,C17,2021-01,entry,14,188,17,9.043
12184,234378,C17,2021-01,entry,13,190,18,9.474
12185,234423,C17,2021-01,entry,13,170,6,3.529
12186,234425,C17,2021-01,entry,12,149,9,6.04
12187,234443,C17,2021-01,entry,16,187,24,12.834
12188,234448,C17,2021-01,experienced,12,162,12,7.407
12189,234467,C17,2021-01,entry,16,228,31,13.596
12190,234482,C17,2021-01,licensed,16,208,11,5.288
12191,234499,C17,2021-01,licensed,18,214,19,8.879
12192,234519,C17,2021-01,licensed,11,145,11,7.586
12193,234571,C17,2021-01,experienced,11,146,10,6.849
12194,234574,C17,2021-01,licensed,17,230,29,12.609
12195,234602,C17,2021-01,entry,9,137,19,13.869
12196,234626,C17,2021-01,entry,17,237,15,6.329
12197,234628,C17,2021-01,experienced,17,207,19,9.179
12198,234652,C17,2021-01,entry,9,119,11,9.244
12199,234658,C17,2021-01,experienced,15,181,24,13.26
12200,234679,C17,2021-01,entry,9,117,13,11.111
12201,234717,C17,2021-02,licensed,17,226,26,11.504
12202,234740,C17,2021-02,licensed,23,271,14,5.166
12203,234746,C17,2021-02,licensed,12,166,28,16.867
12204,234749,C17,2021-02,entry,14,173,24,13.873
12205,234752,C17,2021-02,licensed,16,227,21,9.251
12206,234817,C17,2021-02,entry,21,259,32,12.355
12207,234837,C17,2021-02,licensed,16,207,18,8.696
12208,234839,C17,2021-02,experienced,16,175,29,16.571
12209,234844,C17,2021-02,experienced,10,132,17,12.879
12210,234881,C17,2021-02,entry,8,127,9,7.087
12211,234909,C17,2021-03,entry,13,160,20,12.5
12212,234912,C17,2021-03,licensed,12,140,15,10.714
12213,234916,C17,2021-03,licensed,13,185,29,15.676
12214,234937,C17,2021-03,entry,14,170,16,9.412
12215,234946,C17,2021-03,licensed,13,169,21,12.426
12216,234978,C17,2021-03,entry,16,219,18,8.219
12217,235038,C17,2021-03,licensed,23,278,17,6.115
12218,235165,C17,2021-03,experienced,9,129,14,10.853
12219,235171,C17,2021-03,licensed,22,288,25,8.681
12220,235256,C17,2021-04,experienced,15,240,17,7.083
12221,235287,C17,2021-04,experienced,18,224,17,7.589
12222,235327,C17,2021-04,experienced,17,234,37,15.812
12223,235337,C17,2021-04,entry,16,214,22,10.28
12224,235351,C17,2021-04,licensed,16,220,8,3.636
12225,235373,C17,2021-04,entry,14,188,27,14.362
12226,235376,C17,2021-04,licensed,6,78,4,5.128
12227,235393,C17,2021-04,entry,10,145,20,13.793
12228,235411,C17,2021-04,entry,14,198,39,19.697
12229,235416,C17,2021-04,experienced,14,187,25,13.369
12230,235423,C17,2021-04,licensed,11,139,13,9.353
12231,235426,C17,2021-04,licensed,10,120,18,15.0
12232,235482,C17,2021-04,entry,14,187,21,11.23
12233,235493,C17,2021-04,entry,13,183,25,13.661
12234,235531,C17,2021-05,licensed,13,176,19,10.795
12235,235559,C17,2021-05,licensed,16,207,22,10.628
12236,235565,C17,2021-05,experienced,16,196,19,9.694
12237,235585,C17,2021-05,licensed,13,174,14,8.046
12238,235599,C17,2021-05,entry,19,237,38,16.034
12239,235630,C17,2021-05,entry,10,129,13,10.078
12240,235644,C17,2021-05,licensed,11,171,23,13.45
12241,235647,C17,2021-05,entry,8,110,13,11.818
12242,235662,C17,2021-05,licensed,11,140,16,11.429
12243,235677,C17,2021-05,licensed,18,206,17,8.252
12244,235705,C17,2021-05,entry,15,197,21,10.66
12245,235715,C17,2021-05,licensed,17,203,6,2.956
12246,235719,C17,2021-05,entry,17,226,22,9.735
12247,235789,C17,2021-06,experienced,12,156,26,16.667
12248,235844,C17,2021-06,entry,18,225,24,10.667
12249,235850,C17,2021-06,experienced,12,169,23,13.609
12250,235881,C17,2021-06,experienced,16,213,21,9.859
12251,235887,C17,2021-06,entry,13,177,13,7.345
12252,235899,C17,2021-06,experienced,20,262,22,8.397
12253,235948,C17,2021-06,entry,18,237,30,12.658
12254,235950,C17,2021-06,entry,14,185,17,9.189
12255,235985,C17,2021-06,entry,18,253,5,1.976
12256,235995,C17,2021-06,licensed,7,85,11,12.941
12257,236034,C17,2021-06,entry,14,149,11,7.383
12258,236056,C17,2021-06,entry,15,191,31,16.23
12259,236066,C17,2021-06,licensed,8,94,9,9.574
12260,236069,C17,2021-06,experienced,12,186,12,6.452
12261,236125,C17,2021-07,licensed,12,145,11,7.586
12262,236186,C17,2021-07,entry,10,136,8,5.882
12263,236194,C17,2021-07,licensed,15,208,18,8.654
12264,236201,C17,2021-07,licensed,13,174,13,7.471
12265,236234,C17,2021-07,experienced,15,184,26,14.13
12266,236271,C17,2021-07,experienced,17,208,7,3.365
12267,236273,C17,2021-07,experienced,16,211,25,11.848
12268,236300,C17,2021-07,entry,15,189,12,6.349
12269,236315,C17,2021-07,licensed,20,250,11,4.4
12270,236350,C17,2021-07,licensed,18,244,19,7.787
12271,236390,C17,2021-07,licensed,15,217,19,8.756
12272,236391,C17,2021-07,licensed,12,152,9,5.921
12273,236398,C17,2021-07,entry,20,246,15,6.098
12274,236415,C17,2021-08,licensed,16,188,18,9.574
12275,236422,C17,2021-08,licensed,17,208,27,12.981
12276,236435,C17,2021-08,licensed,8,97,5,5.155
12277,236438,C17,2021-08,entry,11,148,15,10.135
12278,236440,C17,2021-08,entry,12,145,12,8.276
12279,236485,C17,2021-08,licensed,14,202,22,10.891
12280,236488,C17,2021-08,entry,17,225,33,14.667
12281,236490,C17,2021-08,experienced,11,144,13,9.028
12282,236519,C17,2021-08,entry,17,227,13,5.727
12283,236577,C17,2021-08,licensed,14,182,8,4.396
12284,236579,C17,2021-08,licensed,12,147,26,17.687
12285,236698,C17,2021-09,licensed,16,192,19,9.896
12286,236713,C17,2021-09,licensed,12,146,13,8.904
12287,236717,C17,2021-09,licensed,12,160,4,2.5
12288,236732,C17,2021-09,licensed,16,185,13,7.027
12289,236755,C17,2021-09,licensed,17,237,18,7.595
12290,236779,C17,2021-09,licensed,13,161,3,1.863
12291,236856,C17,2021-09,entry,12,175,28,16.0
12292,236877,C17,2021-09,experienced,16,182,17,9.341
12293,236882,C17,2021-09,licensed,9,132,11,8.333
12294,236909,C17,2021-09,entry,10,127,19,14.961
12295,236915,C17,2021-09,licensed,10,139,8,5.755
12296,236946,C17,2021-09,experienced,13,180,12,6.667
12297,236959,C17,2021-09,entry,10,126,15,11.905
12298,236966,C17,2021-09,licensed,16,200,16,8.0
12299,236980,C17,2021-09,licensed,15,219,19,8.676
12300,237053,C17,2021-09,licensed,16,192,10,5.208
12301,237088,C17,2021-10,experienced,8,105,9,8.571
12302,237147,C17,2021-10,licensed,9,101,9,8.911
12303,237169,C17,2021-10,experienced,11,138,12,8.696
12304,237182,C17,2021-10,licensed,15,200,27,13.5
12305,237187,C17,2021-10,licensed,15,177,21,11.864
12306,237193,C17,2021-10,licensed,4,51,5,9.804
12307,237221,C17,2021-10,licensed,10,119,8,6.723
12308,237223,C17,2021-10,licensed,17,221,19,8.597
12309,237254,C17,2021-10,experienced,22,275,24,8.727
12310,237264,C17,2021-10,licensed,10,135,13,9.63
12311,237271,C17,2021-10,licensed,24,298,36,12.081
12312,237277,C17,2021-10,experienced,18,246,25,10.163
12313,237280,C17,2021-10,licensed,10,140,17,12.143
12314,237298,C17,2021-11,experienced,12,160,19,11.875
12315,237327,C17,2021-11,licensed,21,282,50,17.73
12316,237354,C17,2021-11,licensed,13,173,11,6.358
12317,237356,C17,2021-11,entry,9,105,5,4.762
12318,237368,C17,2021-11,licensed,13,174,27,15.517
12319,237391,C17,2021-11,licensed,10,116,16,13.793
12320,237416,C17,2021-11,entry,14,193,36,18.653
12321,237441,C17,2021-11,licensed,10,114,10,8.772
12322,237442,C17,2021-11,licensed,14,181,10,5.525
12323,237461,C17,2021-11,entry,17,225,26,11.556
12324,237531,C17,2021-11,entry,10,133,10,7.519
12325,237532,C17,2021-11,entry,14,186,25,13.441
12326,237533,C17,2021-11,experienced,13,163,19,11.656
12327,237605,C17,2021-11,experienced,17,229,28,12.227
12328,237619,C17,2021-11,experienced,18,272,31,11.397
12329,237634,C17,2021-11,experienced,10,105,12,11.429
12330,237638,C17,2021-11,entry,16,208,30,14.423
12331,237646,C17,2021-11,licensed,13,158,19,12.025
12332,237655,C17,2021-12,entry,17,215,20,9.302
12333,237709,C17,2021-12,entry,13,170,24,14.118
12334,237739,C17,2021-12,experienced,11,148,24,16.216
12335,237744,C17,2021-12,entry,13,186,16,8.602
12336,237901,C17,2021-12,experienced,21,280,28,10.0
12337,237953,C17,2022-01,experienced,14,197,26,13.198
12338,237973,C17,2022-01,experienced,8,117,10,8.547
12339,237983,C17,2022-01,entry,21,266,21,7.895
12340,238037,C17,2022-01,entry,8,92,17,18.478
12341,238053,C17,2022-01,licensed,11,146,16,10.959
12342,238086,C17,2022-01,licensed,8,101,15,14.851
12343,238148,C17,2022-01,licensed,17,234,33,14.103
12344,238195,C17,2022-01,licensed,17,230,21,9.13
12345,238238,C17,2022-01,experienced,12,135,3,2.222
12346,238285,C17,2022-01,entry,16,193,13,6.736
12347,238411,C17,2022-02,experienced,13,157,11,7.006
12348,238419,C17,2022-02,entry,17,219,20,9.132
12349,238421,C17,2022-02,entry,17,237,22,9.283
12350,238450,C17,2022-02,experienced,15,185,13,7.027
12351,238494,C17,2022-02,experienced,13,174,17,9.77
12352,238496,C17,2022-02,experienced,15,188,13,6.915
12353,238498,C17,2022-02,licensed,17,221,15,6.787
12354,238539,C17,2022-02,licensed,7,86,7,8.14
12355,238546,C17,2022-03,experienced,20,262,20,7.634
12356,238564,C17,2022-03,entry,12,164,22,13.415
12357,238566,C17,2022-03,entry,13,149,17,11.409
12358,238569,C17,2022-03,experienced,12,178,7,3.933
12359,238578,C17,2022-03,entry,15,176,10,5.682
12360,238616,C17,2022-03,entry,14,187,22,11.765
12361,238624,C17,2022-03,licensed,9,107,12,11.215
12362,238651,C17,2022-03,licensed,12,156,6,3.846
12363,238660,C17,2022-03,licensed,15,171,18,10.526
12364,238662,C17,2022-03,experienced,15,208,39,18.75
