center_id,month,ats,openings,applications_received,apps_per_opening,applications_reviewed,recruiter_minutes_per_application,days_to_fill,local_unemployment_rate,wage_index,recruiter_hourly_rate,grader_hourly_rate,sourcing_cost_per_opening,training_cost_per_hire,ramp_productivity_loss_per_hire,vacancy_cost_per_day,separation_cost_per_exit,claims_per_adjuster_6mo,cost_per_reopened_claim
C23,2023-03,new,21,3065,146.0,185,6.27,20.9,3.74,1.076,57.54,51.92,694.4,4420.64,6216.42,226.3,2115.92,602,326.42
C23,2023-04,new,21,3231,153.9,195,5.9,20.8,3.59,1.079,59.63,51.67,617.95,4180.27,5811.29,169.09,2507.3,602,331.27
C23,2023-05,new,16,2525,157.8,186,5.69,21.3,3.51,1.082,59.61,53.09,743.82,4390.45,5458.3,195.36,2148.56,602,350.73
C23,2023-06,new,23,3712,161.4,232,5.5,24.8,3.57,1.085,58.99,50.69,545.76,4752.98,6142.22,200.2,2422.05,602,311.65
C23,2023-07,new,26,3833,147.4,267,5.94,22.9,3.64,1.088,57.81,50.73,756.47,5177.22,5805.25,179.69,2389.52,602,306.97
C23,2023-08,new,16,2531,158.2,141,5.46,23.2,3.84,1.09,58.72,52.28,696.46,4527.64,6035.58,220.04,2110.05,602,319.23
C23,2023-09,new,17,2867,168.6,184,5.05,20.0,3.4,1.093,60.03,49.8,647.9,5030.88,6405.33,213.45,2310.65,602,324.31
C23,2023-10,new,22,3463,157.4,211,5.32,23.3,4.1,1.096,61.56,52.91,649.46,4372.13,5687.62,209.1,2109.34,602,313.18
C23,2023-11,new,13,2282,175.5,171,4.69,21.5,3.53,1.099,61.4,52.33,733.86,4419.28,5475.21,187.6,2313.16,602,297.2
C23,2023-12,new,20,3637,181.8,196,4.44,24.6,3.47,1.102,58.14,51.75,655.67,4993.96,5290.84,184.39,2203.43,602,341.48
C23,2024-01,new,14,2706,193.3,110,4.1,26.5,3.73,1.105,63.0,52.82,720.79,4616.26,5347.86,189.46,2471.65,602,317.71
C23,2024-02,new,21,4210,200.5,278,3.88,30.4,3.3,1.108,59.53,53.18,560.82,4471.86,6242.3,215.94,2268.03,602,354.45
C23,2024-03,new,16,3046,190.4,166,4.01,24.5,3.04,1.111,61.31,53.13,647.82,4162.26,7032.52,246.75,2496.18,602,275.45
C23,2024-04,new,14,2780,198.6,163,3.77,28.2,3.34,1.114,59.99,53.58,666.23,4830.86,6253.24,199.98,2154.99,602,343.6
C23,2024-05,new,18,3733,207.4,169,3.55,29.5,3.17,1.117,60.09,52.24,714.33,4321.25,5834.66,222.5,2133.26,602,308.4
C23,2024-06,new,17,3654,214.9,157,3.36,25.9,3.32,1.12,60.86,55.0,615.48,4858.6,6459.85,198.58,2180.09,602,313.98
C23,2024-07,new,21,4342,206.8,226,3.44,27.7,3.53,1.122,58.97,54.66,693.42,4377.47,6367.68,223.28,2407.96,602,325.91
C23,2024-08,new,20,3999,200.0,250,3.5,23.0,3.19,1.125,61.34,53.94,619.43,5065.67,6426.84,206.28,2638.05,602,313.86
C23,2024-09,new,17,3718,218.7,213,3.15,27.0,3.65,1.128,59.6,52.55,719.98,4145.88,5842.39,203.84,2363.95,602,293.25
C23,2024-10,new,17,3816,224.5,246,3.03,31.0,3.59,1.131,60.92,53.41,682.82,4448.68,6265.56,200.91,2398.47,602,266.72
C23,2024-11,new,24,5226,217.8,241,3.08,30.7,3.15,1.134,62.64,52.72,542.59,5057.52,6704.24,211.33,2464.66,602,333.93
C23,2024-12,new,16,3602,225.1,179,2.95,31.7,2.96,1.137,62.81,55.21,738.29,4921.24,6066.4,209.26,2348.82,602,357.11
C23,2025-01,new,17,4088,240.5,216,2.73,30.9,2.97,1.14,63.94,54.04,690.13,4978.38,5989.84,214.34,2342.06,602,289.35
C23,2025-02,new,18,3866,214.8,219,3.03,30.4,2.63,1.143,64.46,53.87,679.86,4763.72,6663.8,184.18,2282.41,602,353.82
C23,2025-03,new,23,4913,213.6,247,3.02,30.7,3.39,1.146,64.01,53.4,844.0,5035.9,6324.34,185.64,2470.34,602,366.2
C23,2025-04,new,20,4201,210.0,236,3.05,30.1,3.26,1.149,63.86,55.46,637.11,5426.51,6533.73,175.3,2666.8,602,304.47
C23,2025-05,new,17,3894,229.1,225,2.78,31.4,3.07,1.152,63.19,53.66,776.53,5091.85,5687.17,193.16,2330.45,602,312.48
C23,2025-06,new,19,4521,237.9,200,2.66,31.9,2.95,1.155,64.79,56.01,718.46,5273.45,6285.21,209.63,2400.86,602,383.49
C23,2025-07,new,18,3954,219.7,171,2.87,30.5,3.29,1.158,64.53,55.9,654.33,4376.26,6289.32,190.79,2509.83,602,342.07
C23,2025-08,new,16,4024,251.5,239,2.5,34.8,2.77,1.16,61.78,57.38,699.91,5199.84,6088.85,219.25,2439.92,602,342.74
C23,2025-09,new,23,5057,219.9,252,2.85,33.3,3.04,1.163,64.55,55.49,728.51,4868.86,6663.9,192.77,2425.77,602,312.09
C23,2025-10,new,18,4164,231.3,195,2.7,34.0,2.58,1.166,65.66,55.78,814.69,5064.16,6679.48,187.54,2427.77,602,294.76
C23,2025-11,new,18,4081,226.7,146,2.75,31.2,3.05,1.169,62.79,58.48,717.36,4866.01,7174.92,200.62,2678.66,602,282.12
C23,2025-12,new,9,2227,247.4,114,2.51,32.4,3.05,1.172,61.98,56.53,637.55,5074.61,6174.95,222.47,2510.71,602,338.33
C24,2021-01,legacy,41,5946,145.0,337,6.41,24.8,4.32,1.0,53.41,47.84,676.93,3991.52,6019.59,193.19,2334.18,461,364.12
C24,2021-02,legacy,25,4131,165.2,268,5.63,24.3,4.3,1.003,54.76,48.12,710.77,3952.67,5421.38,190.25,2233.99,461,282.41
C24,2021-03,legacy,27,4019,148.9,243,6.25,25.1,4.15,1.006,54.58,49.02,682.24,4341.65,4842.93,188.01,2134.0,461,336.24
C24,2021-04,legacy,30,4178,139.3,290,6.68,19.8,4.69,1.009,55.97,50.52,590.6,4405.8,5456.16,186.75,2197.49,461,303.02
C24,2021-05,legacy,32,4657,145.5,276,6.39,25.5,4.75,1.012,55.43,46.9,675.43,4235.91,4971.28,191.16,1867.23,461,299.03
C24,2021-06,legacy,28,4172,149.0,270,6.24,19.6,4.25,1.015,55.78,49.54,612.78,3840.92,4972.56,212.47,2058.39,461,357.93
C24,2021-07,new,36,5960,165.6,325,5.62,19.4,4.15,1.018,54.81,49.56,691.72,4797.29,5420.09,179.05,2175.72,461,311.97
C24,2021-08,new,29,4243,146.3,243,6.36,23.4,3.88,1.02,56.28,48.47,691.1,3837.88,5134.53,173.1,2254.69,461,319.95
C24,2021-09,new,40,6011,150.3,374,6.19,25.5,4.46,1.023,56.81,50.42,571.65,3987.88,5605.66,164.96,2009.66,461,305.21
C24,2021-10,new,29,4911,169.3,338,5.49,17.0,4.24,1.026,57.05,48.64,593.51,3985.42,5494.92,165.74,2127.17,461,352.9
C24,2021-11,new,25,3793,151.7,208,6.13,26.1,4.36,1.029,55.06,50.03,718.16,4155.18,5363.61,191.04,2315.43,461,304.84
C24,2021-12,new,35,5076,145.0,440,6.41,19.0,4.36,1.032,58.72,49.68,665.96,4756.98,5797.51,169.66,2389.61,461,297.1
C24,2022-01,new,34,4899,144.1,296,6.45,23.1,3.97,1.035,55.14,49.72,614.99,4729.4,6258.96,184.32,2032.62,461,337.65
C24,2022-02,new,31,4262,137.5,312,6.76,23.1,3.91,1.038,55.3,49.16,737.59,4143.37,5490.02,177.8,2163.04,461,310.16
C24,2022-03,new,29,4448,153.4,325,6.06,26.6,3.94,1.041,57.78,49.71,551.88,4326.74,6424.29,210.49,2179.53,461,349.09
C24,2022-04,new,40,6443,161.1,426,5.77,28.9,3.63,1.044,55.43,49.58,689.02,4110.7,5940.95,184.65,2320.53,461,288.57
C24,2022-05,new,27,3974,147.2,275,6.32,25.7,4.28,1.047,56.46,50.0,551.65,4433.89,5352.59,209.84,2421.76,461,316.71
C24,2022-06,new,37,5233,141.4,364,6.58,23.2,3.91,1.05,57.62,50.97,757.19,4595.43,5245.02,213.62,2343.48,461,324.18
C24,2022-07,new,32,4883,152.6,379,6.09,14.8,3.8,1.052,59.72,50.96,581.71,5058.99,5545.15,192.94,2661.43,461,321.01
C24,2022-08,new,35,5259,150.3,387,6.19,20.5,3.99,1.055,58.44,50.85,560.65,4497.84,5584.85,180.25,2168.17,461,300.88
C24,2022-09,new,40,5959,149.0,381,6.24,21.3,3.76,1.058,58.25,50.63,629.43,4560.03,5280.39,187.56,2449.88,461,292.97
C24,2022-10,new,38,5854,154.1,430,6.04,21.9,3.88,1.061,57.79,52.49,646.15,4596.12,6046.33,167.68,2177.48,461,351.62
C24,2022-11,new,29,4362,150.4,310,6.18,28.1,3.93,1.064,57.74,52.73,597.0,4192.25,5310.3,160.22,2335.62,461,309.44
C24,2022-12,new,31,4557,147.0,285,6.33,22.7,4.04,1.067,60.4,52.52,572.07,4365.59,5890.43,186.58,2210.7,461,316.7
C24,2023-01,new,28,4450,158.9,230,5.85,25.3,3.98,1.13,63.35,55.3,775.89,4566.96,5734.6,219.39,2421.93,461,318.3
C24,2023-02,new,33,4503,136.5,285,6.77,19.2,3.77,1.133,63.42,52.56,705.66,4769.33,6569.93,187.94,2665.57,461,284.37
C24,2023-03,new,27,3888,144.0,251,6.36,27.7,3.85,1.136,61.05,54.03,588.91,4762.81,5955.67,200.01,2284.44,461,270.83
C24,2023-04,new,37,5672,153.3,376,5.92,25.7,4.01,1.139,61.87,53.15,707.5,4571.89,6321.31,206.92,2361.58,461,304.43
C24,2023-05,new,43,6291,146.3,555,6.14,25.5,3.64,1.142,65.22,55.24,847.77,4772.03,5922.13,239.03,2298.52,461,367.59
C24,2023-06,new,27,4731,175.2,236,5.07,32.1,3.39,1.145,62.7,54.69,667.72,4542.38,5582.2,180.77,2483.68,461,320.9
C24,2023-07,new,27,3894,144.2,279,6.08,19.7,3.48,1.148,63.73,54.94,695.52,4493.65,5827.24,173.48,2562.3,461,323.97
C24,2023-08,new,34,5898,173.5,306,4.98,25.0,3.62,1.15,64.89,55.04,796.21,4668.17,5527.96,193.88,2209.74,461,303.16
C24,2023-09,new,42,7371,175.5,470,4.85,25.2,3.44,1.153,64.16,53.87,666.63,4988.54,5900.24,216.92,2451.07,461,294.77
C24,2023-10,new,39,6894,176.8,346,4.74,33.4,4.04,1.156,64.02,57.02,797.08,4881.03,6639.94,203.9,2026.38,461,294.47
C24,2023-11,new,26,4714,181.3,336,4.54,33.4,3.67,1.159,62.91,56.78,742.82,4615.02,5836.63,195.23,2343.48,461,325.81
C24,2023-12,new,32,5595,174.8,379,4.62,29.9,3.53,1.162,64.8,56.3,822.17,5106.79,6115.33,197.52,2195.17,461,343.06
C24,2024-01,new,35,6193,176.9,513,4.48,26.9,3.52,1.165,64.19,55.91,859.18,4986.58,7192.55,202.07,2462.68,461,297.96
C24,2024-02,new,27,5511,204.1,296,3.81,23.2,3.45,1.168,63.21,57.68,656.2,5210.98,5703.79,199.83,2798.83,461,293.4
C24,2024-03,new,33,6279,190.3,410,4.01,29.4,3.79,1.171,63.27,55.75,691.67,4564.13,6405.31,241.65,2410.4,461,301.93
C24,2024-04,new,25,4493,179.7,251,4.17,24.3,3.45,1.174,66.31,56.65,743.14,4789.18,6349.42,182.83,2101.94,461,308.98
C24,2024-05,new,29,5374,185.3,331,3.97,27.4,3.14,1.177,62.75,55.73,817.89,4973.68,6065.03,199.26,2556.34,461,316.79
C24,2024-06,new,27,4998,185.1,279,3.9,24.7,3.22,1.18,65.26,57.23,849.0,4910.76,6190.5,202.24,2333.2,461,310.74
C24,2024-07,new,32,6672,208.5,429,3.41,28.8,3.63,1.182,64.76,56.51,755.44,4881.52,6255.74,211.33,2315.61,461,327.92
C24,2024-08,new,29,6447,222.3,514,3.14,31.2,3.58,1.185,63.05,56.01,708.48,5166.32,6789.6,249.22,2481.3,461,354.42
C24,2024-09,new,31,6418,207.0,308,3.33,31.1,3.4,1.188,64.72,55.65,661.15,5325.07,6354.74,206.59,2617.4,461,306.43
C24,2024-10,new,36,7737,214.9,374,3.16,29.3,3.36,1.191,65.53,57.83,570.39,5286.6,6570.59,191.55,2637.31,461,360.91
C24,2024-11,new,34,7111,209.1,413,3.21,31.9,3.5,1.194,64.12,56.66,654.33,5087.76,6534.27,222.52,2604.83,461,328.15
C24,2024-12,new,29,6631,228.7,327,2.9,26.8,3.7,1.197,64.42,59.07,745.02,5403.28,5873.38,213.02,2497.59,461,306.23
C24,2025-01,new,33,7601,230.3,332,2.85,32.7,3.24,1.2,63.32,58.81,666.59,5006.77,6354.95,205.78,2521.56,461,328.87
C24,2025-02,new,35,8141,232.6,420,2.8,31.6,3.25,1.203,68.41,56.77,678.75,5283.11,6685.82,216.14,2262.24,461,314.94
C24,2025-03,new,43,10580,246.0,538,2.62,27.9,3.49,1.206,65.59,57.35,716.61,5146.72,6924.83,197.26,2696.06,461,329.13
C24,2025-04,new,29,6028,207.9,334,3.08,28.1,3.43,1.209,64.14,58.31,880.27,4949.03,6766.47,219.46,3028.56,461,323.85
C24,2025-05,new,39,9153,234.7,335,2.71,34.8,3.42,1.212,66.74,58.07,676.31,4531.25,6820.77,215.04,2533.94,461,343.24
C24,2025-06,new,23,4734,205.8,304,3.08,31.0,2.87,1.215,66.27,54.57,731.67,4637.66,7015.57,223.01,2528.09,461,283.11
C24,2025-07,new,28,6591,235.4,400,2.68,30.8,3.32,1.218,67.23,60.18,637.64,4924.01,7255.81,239.57,2273.59,461,342.81
C24,2025-08,new,27,6410,237.4,341,2.65,31.4,3.29,1.22,65.84,57.24,644.21,5240.27,6229.32,230.37,2710.72,461,334.08
C24,2025-09,new,35,8288,236.8,515,2.64,32.4,3.01,1.223,68.35,58.41,672.56,4805.26,7180.77,219.02,2363.54,461,327.15
C24,2025-10,new,31,7391,238.4,423,2.62,27.9,3.53,1.226,68.66,58.33,758.08,5893.23,6468.64,254.46,2623.45,461,377.12
C24,2025-11,new,37,8378,226.4,535,2.75,31.5,3.19,1.229,67.76,57.81,901.44,5093.02,6588.76,235.19,2755.7,461,316.65
C24,2025-12,new,37,8154,220.4,408,2.82,31.4,3.37,1.232,66.45,58.4,733.44,4826.57,6314.05,231.53,2467.65,461,288.86
C25,2021-01,legacy,8,1257,157.1,76,5.92,21.6,4.33,1.0,55.36,48.58,853.36,4468.09,5566.49,169.67,2120.84,690,306.86
C25,2021-02,legacy,17,2466,145.1,138,6.41,20.3,4.65,1.003,56.78,48.59,622.02,4655.04,5515.11,214.53,2015.03,690,333.32
C25,2021-03,legacy,14,2193,156.6,135,5.94,18.2,4.34,1.006,55.2,50.98,596.41,4319.61,4969.02,205.83,2089.48,690,306.6
C25,2021-04,legacy,10,1433,143.3,148,6.49,19.3,4.76,1.009,55.82,48.18,608.72,4162.25,5877.18,157.03,2174.73,690,342.8
C25,2021-05,legacy,12,1841,153.4,151,6.06,25.1,4.87,1.012,57.2,48.3,634.75,4889.17,6050.65,175.3,2210.97,690,269.96
C25,2021-06,legacy,6,918,153.0,56,6.08,17.9,4.97,1.015,56.81,48.57,603.24,4493.34,6107.07,165.22,2039.96,690,328.42
C25,2021-07,legacy,8,1148,143.5,65,6.48,24.4,5.02,1.018,56.97,48.53,640.04,4531.63,4942.74,174.47,2123.63,690,321.75
C25,2021-08,legacy,12,1773,147.8,142,6.29,21.2,4.78,1.02,57.37,49.86,616.06,4362.26,5657.36,194.25,2227.96,690,292.6
C25,2021-09,legacy,9,1427,158.6,82,5.87,17.8,4.7,1.023,57.93,49.52,746.71,4846.73,5362.17,164.55,2059.98,690,328.41
C25,2021-10,legacy,16,2412,150.8,147,6.17,20.8,4.46,1.026,57.89,50.1,602.48,4160.69,5461.19,173.99,2409.85,690,344.43
C25,2021-11,legacy,11,1706,155.1,100,6.0,24.0,4.83,1.029,54.16,48.86,693.05,4588.55,5686.01,197.38,2306.76,690,261.49
C25,2021-12,legacy,10,1459,145.9,106,6.37,21.8,4.83,1.032,56.72,50.67,624.16,4612.79,5248.55,210.13,2172.25,690,279.86
C25,2022-01,legacy,12,1818,151.5,126,6.14,23.4,4.64,1.035,57.33,48.2,667.02,4018.77,5557.89,188.95,2269.5,690,327.25
C25,2022-02,legacy,7,969,138.4,67,6.72,23.1,4.5,1.038,55.65,50.42,749.41,4706.31,5930.14,191.65,2071.76,690,285.04
C25,2022-03,legacy,9,1296,144.0,80,6.46,17.5,4.42,1.041,58.65,50.55,578.82,4003.16,5440.33,201.7,2322.98,690,298.01
C25,2022-04,legacy,11,1778,161.6,130,5.75,20.6,4.44,1.044,59.67,51.33,595.42,4495.97,5225.51,160.8,2165.93,690,287.63
C25,2022-05,legacy,13,2019,155.3,140,5.99,18.6,4.5,1.047,58.61,49.94,589.74,4324.48,5336.81,220.95,2286.1,690,296.53
C25,2022-06,legacy,10,1507,150.7,110,6.17,24.1,4.44,1.05,56.97,49.83,659.1,4597.95,6156.19,219.11,2467.19,690,286.92
C25,2022-07,legacy,13,1972,151.7,123,6.13,26.9,4.53,1.052,58.43,50.56,577.4,4297.49,5696.21,175.18,2206.66,690,314.12
C25,2022-08,legacy,4,558,139.5,33,6.67,23.6,4.53,1.055,58.13,49.54,599.01,4465.01,6454.6,227.88,2180.18,690,318.02
C25,2022-09,legacy,6,925,154.2,53,6.03,18.8,4.81,1.058,57.71,48.66,643.67,4156.1,5765.31,199.07,2119.15,690,356.65
C25,2022-10,legacy,6,842,140.3,57,6.63,17.8,4.39,1.061,59.31,53.08,678.92,4724.3,6387.72,214.87,2465.62,690,307.07
C25,2022-11,legacy,13,1877,144.4,113,6.44,24.2,4.65,1.064,58.75,50.86,588.0,4220.53,5956.01,209.85,2302.49,690,328.02
C25,2022-12,legacy,9,1409,156.6,82,5.94,22.4,4.56,1.067,61.74,51.6,556.06,4550.82,5313.31,189.44,2258.9,690,275.56
C25,2023-01,legacy,9,1298,144.2,100,6.45,20.7,4.41,1.07,58.99,53.65,833.2,3841.49,5905.67,204.85,2134.89,690,327.83
C25,2023-02,legacy,11,1615,146.8,93,6.29,21.4,4.43,1.073,59.95,52.66,600.96,4725.53,5890.4,174.07,2277.6,690,351.11
C25,2023-03,legacy,8,1210,151.2,90,6.05,17.8,4.58,1.076,63.0,53.72,705.92,4311.09,6407.49,203.47,2238.38,690,281.43
C25,2023-04,legacy,8,1230,153.8,77,5.9,25.9,4.54,1.079,60.85,53.05,694.23,4740.79,5625.49,177.75,2223.62,690,312.72
C25,2023-05,legacy,11,1827,166.1,140,5.41,22.5,4.37,1.082,60.41,53.17,643.0,4604.39,6417.05,195.8,2558.25,690,365.03
C25,2023-06,legacy,6,844,140.7,60,6.31,25.0,4.36,1.085,59.11,52.48,704.69,4676.59,5158.65,214.49,2219.76,690,288.37
C25,2023-07,legacy,12,1832,152.7,142,5.74,22.7,4.43,1.088,59.72,53.55,729.55,4433.33,6634.27,186.67,2233.24,690,347.98
C25,2023-08,legacy,18,2933,162.9,177,5.3,22.2,4.3,1.09,59.97,52.82,674.04,4807.15,5684.3,204.97,2331.96,690,355.95
C25,2023-09,new,14,2318,165.6,121,5.14,24.8,4.29,1.093,60.92,53.42,788.2,4137.02,6140.89,215.13,2416.68,690,285.71
C25,2023-10,new,9,1528,169.8,114,4.93,27.2,4.03,1.096,61.92,51.92,764.51,4891.87,6763.81,195.92,2400.94,690,288.28
C25,2023-11,new,8,1354,169.2,111,4.86,20.3,4.22,1.099,59.33,52.47,826.07,4348.34,5884.73,212.66,2690.2,690,316.71
C25,2023-12,new,9,1600,177.8,85,4.55,22.4,4.25,1.102,60.58,52.96,718.74,4707.21,6290.46,214.05,2358.92,690,358.42
C25,2024-01,new,9,1725,191.7,107,4.14,25.7,4.02,1.105,63.56,52.83,708.22,4540.15,6161.73,182.98,2525.46,690,319.19
C25,2024-02,new,10,2023,202.3,116,3.85,25.6,3.64,1.108,60.45,53.81,761.8,4878.18,5935.37,206.22,2247.38,690,300.59
C25,2024-03,new,14,2745,196.1,127,3.89,26.1,4.24,1.111,61.89,54.55,753.78,4763.18,6572.94,182.5,2376.26,690,293.46
C25,2024-04,new,11,2330,211.8,102,3.54,28.3,4.23,1.114,62.08,56.03,622.43,4468.37,6100.66,171.98,2432.44,690,380.47
C25,2024-05,new,18,3608,200.4,207,3.67,27.4,4.51,1.117,61.6,53.65,641.13,4854.46,5859.48,187.34,2250.69,690,297.64
C25,2024-06,new,10,1844,184.4,110,3.92,25.1,3.88,1.12,62.19,54.48,821.09,5200.39,6762.42,190.7,2255.46,690,333.1
C25,2024-07,new,8,1718,214.8,98,3.31,33.0,3.95,1.122,61.91,55.56,663.78,4541.14,6474.23,199.75,2523.8,690,261.81
C25,2024-08,new,11,2046,186.0,111,3.76,25.2,3.66,1.125,63.21,56.25,612.31,4973.81,6245.54,217.41,2482.61,690,287.85
C25,2024-09,new,12,2525,210.4,132,3.27,26.6,4.22,1.128,63.45,53.08,758.44,4403.47,5892.55,185.05,2447.73,690,322.91
C25,2024-10,new,6,1281,213.5,66,3.18,31.0,4.26,1.131,61.89,54.75,831.07,4479.32,6154.98,255.44,2440.11,690,353.24
C25,2024-11,new,14,2831,202.2,141,3.32,27.6,4.2,1.134,62.94,55.29,731.08,4917.91,6407.76,219.16,2953.29,690,310.34
C25,2024-12,new,9,1935,215.0,110,3.09,26.8,3.79,1.137,63.4,55.52,721.58,4567.4,5728.39,219.16,2692.67,690,316.04
C25,2025-01,new,9,1913,212.6,93,3.09,33.8,3.6,1.14,61.65,56.13,709.66,5126.33,6072.31,188.56,2318.33,690,365.9
C25,2025-02,new,10,2225,222.5,136,2.92,25.0,3.96,1.143,64.31,56.88,730.71,5047.94,6717.02,192.99,2533.86,690,335.26
C25,2025-03,new,11,2401,218.3,184,2.96,32.0,4.0,1.146,63.9,55.81,761.02,4909.65,6866.69,206.06,2435.4,690,305.34
C25,2025-04,new,13,3004,231.1,159,2.77,26.1,3.73,1.149,64.72,56.58,742.87,4487.94,6494.57,220.52,2314.54,690,284.32
C25,2025-05,new,12,2633,219.4,178,2.9,26.0,3.65,1.152,64.17,55.72,840.06,4599.65,6481.15,228.16,2449.18,690,305.74
C25,2025-06,new,10,2329,232.9,112,2.72,29.6,3.58,1.155,65.21,56.14,782.09,5507.66,6449.13,231.77,2538.8,690,292.21
C25,2025-07,new,16,3612,225.8,207,2.79,36.8,3.85,1.158,63.99,57.85,715.25,5118.62,6142.33,217.32,2467.8,690,364.03
C25,2025-08,new,12,2755,229.6,127,2.74,30.7,3.99,1.16,64.14,56.06,861.85,4805.61,6642.47,251.97,2694.63,690,329.71
C25,2025-09,new,8,1828,228.5,97,2.74,32.4,3.8,1.163,64.81,57.45,667.36,5624.23,6048.3,220.86,2644.96,690,309.66
C25,2025-10,new,6,1328,221.3,96,2.82,28.7,4.04,1.166,63.73,55.42,735.71,4445.18,6653.79,242.26,2510.02,690,337.75
C25,2025-11,new,16,3884,242.8,222,2.57,30.9,3.51,1.169,61.91,56.88,773.61,4864.11,6857.01,185.39,2118.24,690,284.83
C25,2025-12,new,6,1415,235.8,48,2.63,26.3,3.54,1.172,65.42,56.18,777.56,4884.01,6686.11,239.0,2434.82,690,297.45
C26,2021-01,legacy,25,3299,132.0,269,7.05,15.6,5.11,1.0,51.0,43.79,579.72,3781.46,4762.16,161.48,1836.53,659,271.58
C26,2021-02,legacy,22,3081,140.0,168,6.64,21.3,5.19,1.003,48.67,44.05,601.28,3531.29,4859.43,158.76,1927.2,659,298.47
C26,2021-03,legacy,29,4794,165.3,281,5.63,17.7,4.62,1.006,50.02,42.64,596.84,3878.18,4603.7,171.67,1731.4,659,305.04
C26,2021-04,legacy,26,3842,147.8,219,6.29,20.8,4.68,1.009,49.07,44.36,546.03,3949.56,5194.31,183.67,1876.44,659,268.99
C26,2021-05,legacy,28,4928,176.0,294,5.28,21.2,4.64,1.012,50.2,42.79,632.56,3598.36,5145.08,167.69,2108.18,659,273.58
C26,2021-06,legacy,17,2615,153.8,164,6.05,17.5,4.57,1.015,48.6,42.56,556.29,4220.38,5234.78,189.57,1910.25,659,323.89
C26,2021-07,legacy,21,3234,154.0,251,6.04,24.6,5.03,1.018,51.43,45.13,599.77,3956.32,4841.68,146.0,1914.06,659,288.08
C26,2021-08,legacy,13,1901,146.2,115,6.36,26.2,5.05,1.02,48.53,42.79,462.86,4030.75,5444.91,178.21,1933.46,659,244.83
C26,2021-09,legacy,20,2965,148.2,185,6.27,18.4,5.14,1.023,48.85,44.19,526.71,3892.84,5420.53,153.58,1633.17,659,315.15
C26,2021-10,legacy,16,2423,151.4,164,6.14,29.9,4.81,1.026,50.85,44.06,535.52,4088.17,5247.59,164.34,1861.94,659,261.31
C26,2021-11,legacy,21,3319,158.0,273,5.88,23.9,4.85,1.029,52.03,43.44,506.4,4126.09,4807.34,162.17,2106.05,659,275.01
C26,2021-12,legacy,22,3320,150.9,250,6.16,24.5,4.88,1.032,51.8,43.88,549.28,3504.68,4632.55,183.56,1868.81,659,270.38
C26,2022-01,legacy,21,3144,149.7,254,6.21,21.3,4.42,1.035,53.65,43.85,687.48,4063.93,4491.11,172.48,1829.11,659,256.2
C26,2022-02,legacy,15,2129,141.9,149,6.55,21.8,4.5,1.038,52.03,44.46,521.11,3874.19,4770.64,165.63,2016.18,659,287.42
C26,2022-03,legacy,18,2630,146.1,263,6.37,20.2,4.54,1.041,53.07,43.41,498.46,3476.34,4926.7,156.9,2053.24,659,264.23
C26,2022-04,legacy,12,1757,146.4,124,6.35,19.9,4.57,1.044,50.53,44.79,547.06,3984.31,5290.43,177.93,2079.84,659,269.82
C26,2022-05,legacy,21,3126,148.9,237,6.25,26.0,5.06,1.047,51.5,44.31,528.95,3955.82,4774.57,160.83,1927.85,659,254.7
C26,2022-06,legacy,22,3164,143.8,269,6.47,15.9,4.11,1.05,49.97,42.98,732.87,3975.49,5127.35,168.23,2198.51,659,247.15
C26,2022-07,legacy,19,2677,140.9,192,6.6,18.2,4.8,1.052,51.7,46.18,564.92,4086.68,5103.26,156.28,1872.11,659,326.59
C26,2022-08,legacy,24,3533,147.2,262,6.32,22.2,4.21,1.055,51.78,44.53,505.84,4146.92,5679.74,149.99,2031.79,659,267.1
C26,2022-09,legacy,14,1824,130.3,131,7.14,18.5,4.6,1.058,52.6,45.26,518.55,3961.6,4819.45,172.52,2017.65,659,233.32
C26,2022-10,legacy,20,2749,137.4,176,6.77,20.7,4.55,1.061,49.88,45.57,598.07,4443.7,5386.35,164.39,2179.71,659,300.85
C26,2022-11,legacy,17,2428,142.8,169,6.51,22.3,4.63,1.064,52.85,45.78,674.37,3991.56,5107.99,169.62,1826.25,659,300.95
C26,2022-12,legacy,21,3211,152.9,221,6.08,19.9,4.89,1.067,51.15,45.25,572.78,3852.26,5725.9,164.23,1929.25,659,253.04
C26,2023-01,legacy,18,2587,143.7,193,6.47,22.7,4.45,1.07,54.31,46.15,590.2,3925.25,5229.46,165.83,2188.21,659,260.75
C26,2023-02,legacy,16,2259,141.2,133,6.54,19.1,4.56,1.073,51.86,45.63,686.37,3874.59,4986.93,141.5,2064.57,659,302.45
C26,2023-03,legacy,19,2979,156.8,198,5.84,22.0,4.44,1.076,51.16,47.69,662.94,3742.26,5340.66,165.01,1943.51,659,248.26
C26,2023-04,legacy,24,3616,150.7,286,6.02,23.2,4.89,1.079,52.5,44.98,600.86,3893.11,5341.61,166.93,1997.03,659,262.2
C26,2023-05,legacy,24,3959,165.0,207,5.44,21.7,4.32,1.082,55.52,46.12,698.19,3900.73,4870.81,168.55,2071.02,659,305.03
C26,2023-06,legacy,14,2128,152.0,156,5.84,24.2,4.47,1.085,52.79,48.12,538.07,4078.94,5254.26,155.07,1961.54,659,226.15
C26,2023-07,legacy,19,2831,149.0,165,5.88,22.1,3.96,1.088,53.99,47.19,654.79,4257.48,5270.33,190.92,2196.32,659,265.54
